directory,subject,timestamp,x,y,z,activity_type
2807,U3,2024-09-05 21:26:11.205000+01:00,1.889,-0.565,9.931,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:11.365000+01:00,1.875,-0.539,9.929,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:11.522000+01:00,1.877,-0.555,9.941,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:11.685000+01:00,1.894,-0.555,9.924,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:11.843000+01:00,1.882,-0.563,9.914,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:12+01:00,1.887,-0.579,9.924,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:12.164000+01:00,1.899,-0.558,9.95,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:12.321000+01:00,1.887,-0.558,9.929,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:12.485000+01:00,1.891,-0.558,9.934,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:12.644000+01:00,1.87,-0.551,9.936,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:12.804000+01:00,1.887,-0.56,9.926,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:12.965000+01:00,1.875,-0.57,9.922,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:13.121000+01:00,1.877,-0.56,9.936,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:13.284000+01:00,1.879,-0.572,9.924,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:13.445000+01:00,1.884,-0.572,9.922,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:13.601000+01:00,1.877,-0.555,9.929,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:13.765000+01:00,1.879,-0.57,9.91,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:13.922000+01:00,1.896,-0.56,9.914,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:14.081000+01:00,1.894,-0.558,9.931,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:14.244000+01:00,1.901,-0.546,9.934,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:14.404000+01:00,1.879,-0.555,9.929,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:14.562000+01:00,1.877,-0.57,9.943,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:14.721000+01:00,1.891,-0.558,9.941,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:14.880000+01:00,1.879,-0.567,9.948,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:15.041000+01:00,1.894,-0.558,9.934,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:15.204000+01:00,1.901,-0.563,9.929,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:15.362000+01:00,1.884,-0.558,9.941,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:15.525000+01:00,1.877,-0.575,9.926,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:15.684000+01:00,1.891,-0.565,9.929,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:15.841000+01:00,1.896,-0.57,9.931,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:16.005000+01:00,1.87,-0.551,9.907,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:16.160000+01:00,1.891,-0.563,9.922,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:16.324000+01:00,1.889,-0.567,9.919,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:16.484000+01:00,1.882,-0.572,9.926,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:16.643000+01:00,1.882,-0.57,9.934,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:16.803000+01:00,1.877,-0.563,9.931,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:16.965000+01:00,1.882,-0.558,9.941,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:17.121000+01:00,1.882,-0.553,9.914,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:17.285000+01:00,1.875,-0.579,9.931,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:17.442000+01:00,1.887,-0.565,9.936,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:17.601000+01:00,1.901,-0.577,9.926,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:17.765000+01:00,1.903,-0.56,9.922,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:17.923000+01:00,1.884,-0.567,9.931,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:18.081000+01:00,1.896,-0.558,9.929,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:18.242000+01:00,1.879,-0.551,9.914,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:18.402000+01:00,1.891,-0.555,9.924,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:18.563000+01:00,1.884,-0.567,9.926,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:18.721000+01:00,1.889,-0.57,9.926,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:18.885000+01:00,1.882,-0.563,9.919,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:19.044000+01:00,1.887,-0.56,9.924,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:19.202000+01:00,1.882,-0.57,9.934,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:19.361000+01:00,1.889,-0.565,9.924,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:19.522000+01:00,1.891,-0.558,9.922,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:19.684000+01:00,1.891,-0.553,9.917,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:19.841000+01:00,1.867,-0.57,9.917,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:20.002000+01:00,1.889,-0.551,9.926,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:20.161000+01:00,1.882,-0.57,9.931,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:20.324000+01:00,1.875,-0.575,9.912,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:20.481000+01:00,1.889,-0.558,9.922,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:20.642000+01:00,1.887,-0.553,9.931,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:20.802000+01:00,1.884,-0.579,9.941,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:20.963000+01:00,1.884,-0.572,9.924,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:21.121000+01:00,1.887,-0.57,9.924,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:21.282000+01:00,1.899,-0.57,9.924,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:21.445000+01:00,1.887,-0.57,9.926,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:21.601000+01:00,1.903,-0.57,9.917,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:21.765000+01:00,1.882,-0.57,9.934,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:21.923000+01:00,1.889,-0.563,9.931,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:22.082000+01:00,1.887,-0.563,9.929,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:22.244000+01:00,1.901,-0.551,9.931,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:22.404000+01:00,1.891,-0.575,9.948,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:22.562000+01:00,1.896,-0.575,9.934,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:22.719000+01:00,1.901,-0.548,9.926,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:22.882000+01:00,1.875,-0.551,9.936,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:23.040000+01:00,1.879,-0.539,9.922,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:23.204000+01:00,1.882,-0.555,9.938,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:23.361000+01:00,1.877,-0.555,9.938,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:23.525000+01:00,1.875,-0.551,9.919,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:23.682000+01:00,1.896,-0.553,9.934,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:23.845000+01:00,1.891,-0.563,9.946,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:24.004000+01:00,1.867,-0.546,9.936,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:24.160000+01:00,1.887,-0.558,9.914,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:24.322000+01:00,1.86,-0.57,9.936,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:24.481000+01:00,1.882,-0.553,9.931,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:24.644000+01:00,1.908,-0.558,9.922,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:24.805000+01:00,1.877,-0.575,9.931,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:24.965000+01:00,1.894,-0.56,9.926,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:25.122000+01:00,1.884,-0.56,9.924,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:25.282000+01:00,1.891,-0.555,9.919,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:25.444000+01:00,1.879,-0.565,9.948,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:25.601000+01:00,1.896,-0.558,9.934,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:25.765000+01:00,1.879,-0.548,9.938,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:25.921000+01:00,1.887,-0.57,9.931,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:26.085000+01:00,1.911,-0.589,9.924,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:26.245000+01:00,1.906,-0.57,9.924,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:26.405000+01:00,1.875,-0.584,9.936,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:26.562000+01:00,1.906,-0.572,9.929,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:26.725000+01:00,1.894,-0.603,9.943,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:26.884000+01:00,1.899,-0.596,9.929,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:27.044000+01:00,1.915,-0.587,9.914,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:27.203000+01:00,1.872,-0.582,9.936,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:27.362000+01:00,1.894,-0.577,9.922,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:27.522000+01:00,1.903,-0.575,9.934,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:27.685000+01:00,1.884,-0.567,9.929,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:27.842000+01:00,1.879,-0.565,9.938,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:28.004000+01:00,1.867,-0.555,9.912,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:28.162000+01:00,1.867,-0.565,9.924,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:28.321000+01:00,1.899,-0.555,9.919,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:28.481000+01:00,1.887,-0.558,9.946,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:28.644000+01:00,1.872,-0.56,9.926,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:28.804000+01:00,1.872,-0.548,9.929,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:28.962000+01:00,1.889,-0.577,9.931,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:29.125000+01:00,1.877,-0.567,9.926,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:29.282000+01:00,1.899,-0.558,9.946,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:29.444000+01:00,1.889,-0.567,9.922,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:29.601000+01:00,1.889,-0.577,9.931,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:29.764000+01:00,1.891,-0.565,9.922,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:29.921000+01:00,1.882,-0.551,9.931,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:30.082000+01:00,1.863,-0.558,9.938,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:30.243000+01:00,1.879,-0.582,9.922,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:30.401000+01:00,1.894,-0.546,9.934,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:30.561000+01:00,1.882,-0.558,9.943,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:30.725000+01:00,1.903,-0.551,9.926,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:30.885000+01:00,1.884,-0.589,9.926,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:31.044000+01:00,1.896,-0.575,9.91,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:31.205000+01:00,1.899,-0.589,9.914,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:31.362000+01:00,1.863,-0.584,9.919,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:31.522000+01:00,1.894,-0.606,9.929,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:31.683000+01:00,1.899,-0.606,9.926,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:31.841000+01:00,1.911,-0.591,9.91,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:32.005000+01:00,1.884,-0.584,9.922,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:32.161000+01:00,1.903,-0.57,9.905,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:32.324000+01:00,1.899,-0.579,9.931,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:32.485000+01:00,1.877,-0.539,9.929,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:32.642000+01:00,1.882,-0.551,9.941,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:32.804000+01:00,1.887,-0.551,9.914,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:32.964000+01:00,1.884,-0.558,9.931,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:33.122000+01:00,1.899,-0.546,9.922,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:33.281000+01:00,1.896,-0.548,9.936,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:33.445000+01:00,1.875,-0.56,9.929,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:33.601000+01:00,1.879,-0.543,9.914,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:33.762000+01:00,1.894,-0.548,9.934,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:33.923000+01:00,1.879,-0.56,9.934,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:34.081000+01:00,1.884,-0.551,9.914,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:34.245000+01:00,1.879,-0.539,9.936,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:34.400000+01:00,1.867,-0.539,9.924,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:34.565000+01:00,1.889,-0.558,9.924,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:34.723000+01:00,1.887,-0.541,9.926,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:34.885000+01:00,1.877,-0.56,9.938,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:35.044000+01:00,1.882,-0.57,9.934,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:35.205000+01:00,1.882,-0.56,9.917,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:35.361000+01:00,1.887,-0.572,9.91,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:35.520000+01:00,1.901,-0.584,9.924,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:35.682000+01:00,1.899,-0.563,9.91,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:35.842000+01:00,1.899,-0.584,9.929,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:36.005000+01:00,1.887,-0.582,9.926,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:36.161000+01:00,1.891,-0.572,9.919,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:36.325000+01:00,1.887,-0.56,9.936,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:36.485000+01:00,1.882,-0.575,9.931,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:36.644000+01:00,1.891,-0.551,9.936,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:36.805000+01:00,1.891,-0.555,9.917,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:36.964000+01:00,1.884,-0.579,9.919,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:37.124000+01:00,1.887,-0.572,9.919,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:37.282000+01:00,1.882,-0.594,9.934,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:37.439000+01:00,1.877,-0.565,9.938,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:37.601000+01:00,1.891,-0.546,9.926,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:37.762000+01:00,1.884,-0.555,9.926,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:37.925000+01:00,1.889,-0.546,9.926,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:38.085000+01:00,1.891,-0.558,9.926,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:38.245000+01:00,1.889,-0.558,9.924,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:38.403000+01:00,1.889,-0.551,9.943,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:38.562000+01:00,1.894,-0.555,9.919,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:38.724000+01:00,1.867,-0.567,9.919,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:38.885000+01:00,1.891,-0.555,9.931,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:39.044000+01:00,1.882,-0.543,9.924,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:39.204000+01:00,1.863,-0.56,9.943,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:39.360000+01:00,1.894,-0.567,9.934,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:39.524000+01:00,1.891,-0.546,9.922,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:39.684000+01:00,1.87,-0.567,9.931,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:39.842000+01:00,1.896,-0.575,9.929,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:40.002000+01:00,1.901,-0.577,9.919,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:40.161000+01:00,1.891,-0.579,9.941,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:40.325000+01:00,1.903,-0.577,9.917,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:40.484000+01:00,1.891,-0.565,9.919,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:40.641000+01:00,1.867,-0.57,9.936,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:40.801000+01:00,1.879,-0.548,9.917,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:40.965000+01:00,1.867,-0.565,9.922,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:41.125000+01:00,1.889,-0.572,9.931,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:41.281000+01:00,1.896,-0.558,9.919,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:41.440000+01:00,1.887,-0.555,9.912,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:41.601000+01:00,1.875,-0.567,9.922,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:41.762000+01:00,1.894,-0.555,9.941,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:41.924000+01:00,1.889,-0.567,9.907,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:42.084000+01:00,1.891,-0.555,9.931,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:42.244000+01:00,1.889,-0.565,9.919,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:42.402000+01:00,1.877,-0.555,9.931,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:42.563000+01:00,1.879,-0.553,9.929,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:42.721000+01:00,1.889,-0.563,9.946,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:42.885000+01:00,1.896,-0.546,9.91,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:43.044000+01:00,1.901,-0.524,9.931,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:43.202000+01:00,1.875,-0.563,9.914,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:43.364000+01:00,1.906,-0.577,9.912,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:43.524000+01:00,1.901,-0.56,9.938,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:43.682000+01:00,1.879,-0.584,9.924,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:43.844000+01:00,1.887,-0.553,9.917,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:44.004000+01:00,1.887,-0.553,9.924,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:44.163000+01:00,1.901,-0.572,9.926,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:44.321000+01:00,1.903,-0.589,9.936,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:44.484000+01:00,1.882,-0.563,9.914,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:44.644000+01:00,1.899,-0.551,9.926,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:44.805000+01:00,1.875,-0.565,9.914,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:44.965000+01:00,1.894,-0.567,9.946,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:45.121000+01:00,1.891,-0.582,9.929,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:45.284000+01:00,1.879,-0.572,9.919,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:45.441000+01:00,1.889,-0.567,9.938,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:45.601000+01:00,1.884,-0.575,9.922,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:45.765000+01:00,1.87,-0.572,9.948,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:45.925000+01:00,1.887,-0.567,9.926,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:46.084000+01:00,1.887,-0.553,9.919,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:46.241000+01:00,1.879,-0.56,9.924,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:46.405000+01:00,1.887,-0.57,9.931,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:46.565000+01:00,1.882,-0.567,9.938,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:46.725000+01:00,1.882,-0.548,9.924,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:46.884000+01:00,1.894,-0.575,9.924,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:47.044000+01:00,1.901,-0.555,9.943,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:47.205000+01:00,1.877,-0.563,9.924,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:47.360000+01:00,1.877,-0.572,9.924,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:47.523000+01:00,1.899,-0.555,9.926,5 (Sideway) both hands SHAKING (sitting)
2807,U3,2024-09-05 21:26:47.684000+01:00,1.887,-0.555,9.934,5 (Sideway) both hands SHAKING (sitting)
